school_name,post_text,timestamp,comments,reactions,shares,year,month,day,weekday,week,week_start,month_start
Enfield_Montessori,"The most effective way to do it, is to do it. ~ Amelia Earhart
These are just some of our awesome ‘big kids’ !",2025-05-07,0,7,0,2025.0,5.0,7.0,Wednesday,19,2025-05-05,2025-05-01
Enfield_Montessori,"Spending our day with #LevoInternational today, supporting their efforts to create environmentally and operationally sustainable solutions to growing fresh food… and learning some great skills along the way.",2025-05-06,0,12,0,2025.0,5.0,6.0,Tuesday,19,2025-05-05,2025-05-01
Enfield_Montessori,Amazing child creativity capturing one of history's most iconic scenes ...,2025-05-02,0,8,1,2025.0,5.0,2.0,Friday,18,2025-04-28,2025-05-01
Enfield_Montessori,Self Portraits :)),2025-04-29,0,12,0,2025.0,4.0,29.0,Tuesday,18,2025-04-28,2025-04-01
Enfield_Montessori,Thank you #enfieldfoodshelf  for joining us on Friday in our Walk Against Hunger.,2025-04-29,0,8,1,2025.0,4.0,29.0,Tuesday,18,2025-04-28,2025-04-01
Enfield_Montessori,We had such a lovely Walk Against Hunger! Thank you for all your support!,2025-04-29,0,8,0,2025.0,4.0,29.0,Tuesday,18,2025-04-28,2025-04-01
Enfield_Montessori,New lessons this week!,2025-04-23,0,8,0,2025.0,4.0,23.0,Wednesday,17,2025-04-21,2025-04-01
Enfield_Montessori,Beautiful celebration of the Liturgy of the Light today. We begin in darkness and turn our attention to the Easter Candle from which each child receives the light of the Risen Christ!,2025-04-23,0,10,0,2025.0,4.0,23.0,Wednesday,17,2025-04-21,2025-04-01
Enfield_Montessori,"It's time for a Golf Tournament!
May 17, 2025 at Suffield Country Club!
For more information and to register: https://e.givesmart.com/s/:v39SYKybGw9/e/I9L/",2025-04-22,0,2,1,2025.0,4.0,22.0,Tuesday,17,2025-04-21,2025-04-01
Enfield_Montessori,"What do the children do all day? Well, there’s snack time, outdoor play, time to feed the chickens, visit the greenhouse, sing, play, and there are all these wonderful materials to work with to explore concepts in math, geology, language, botany, life skills and so much more…",2025-04-22,0,12,1,2025.0,4.0,22.0,Tuesday,17,2025-04-21,2025-04-01
Enfield_Montessori,"Peninsula, gulf, multiples of 10 ... all in a day's work",2025-03-31,0,5,0,2025.0,3.0,31.0,Monday,14,2025-03-31,2025-03-01
Enfield_Montessori,"The work of water begins with a series of science lessons and experiments about the water cycle, the properties of water, how rivers flow, and erosion by water. Beautiful illustrations here.",2025-03-25,0,5,0,2025.0,3.0,25.0,Tuesday,13,2025-03-24,2025-03-01
Enfield_Montessori,"New lessons that we love! 
“Learning never exhausts the mind” ~ Einstein",2025-03-17,0,4,0,2025.0,3.0,17.0,Monday,12,2025-03-17,2025-03-01
Enfield_Montessori,"We had such a fun Friday in Hartford! Thank you to the tour guides at the Capitol, the staff of the Old State House and the docents at the Wadsworth. We learned about architecture, passing legislation, divine geometry, saw three Monets, a woodpecked table, and just enjoyed being in the city!",2025-03-17,0,5,0,2025.0,3.0,17.0,Monday,12,2025-03-17,2025-03-01
Enfield_Montessori,"YAY! IT'S FINALLY IT'S GALA DAY!
6oth Anniversary Gala, March 15th 2025 6:30 p.m. 
Basketball Hall of Fame & Max's Catering!
https://EMSCA60.givesmart.com",2025-03-15,0,2,0,2025.0,3.0,15.0,Saturday,11,2025-03-10,2025-03-01
Enfield_Montessori,CT Science Fair Winners !!!,2025-03-15,3,32,0,2025.0,3.0,15.0,Saturday,11,2025-03-10,2025-03-01
Enfield_Montessori,"#mysteryhistory
Thank you to all who came to support the children and listen to their speeches! Upper El brought some great biographies to life. One of our visitors asked our Mystery Historians what they were most proud of and the resounding answer was that they cleared the way for others to succeed. 
Well done to our students and to their talented support teams at home too!",2025-03-12,0,22,0,2025.0,3.0,12.0,Wednesday,11,2025-03-10,2025-03-01
Enfield_Montessori,"Dr. Montessori, talking about the the first time a child writes spontaneously: 
"" If they had had no ideas, they would not have written. This explosion into writing came suddenly. We could even give the exact time when each child started to write. We could say, 'This little child began to write yesterday at three o'clock. """,2025-03-07,0,3,0,2025.0,3.0,7.0,Friday,10,2025-03-03,2025-03-01
Enfield_Montessori,Outstanding Presentation and model - Machu Picchu!,2025-03-07,1,16,2,2025.0,3.0,7.0,Friday,10,2025-03-03,2025-03-01
Enfield_Montessori,"6oth Anniversary Gala, March 15th 2025 6:30 p.m. 
Basketball Hall of Fame & Max's Catering!
https://EMSCA60.givesmart.com",2025-03-04,0,4,1,2025.0,3.0,4.0,Tuesday,10,2025-03-03,2025-03-01
Enfield_Montessori,"The child gives us a beautiful lesson - that in order to form and maintain our intelligence, we must use our hands 
~ Dr. Montessori",2025-02-25,0,6,0,2025.0,2.0,25.0,Tuesday,9,2025-02-24,2025-02-01
Enfield_Montessori,New lessons!,2025-02-24,0,6,0,2025.0,2.0,24.0,Monday,9,2025-02-24,2025-02-01
Enfield_Montessori,"Not just the gift of the present…. so much the promise and the hope for the future… well done delegates! 
#mmun2025 #chiaravalleacademy #enfieldmontessori",2025-02-21,0,25,0,2025.0,2.0,21.0,Friday,8,2025-02-17,2025-02-01
Enfield_Montessori,"Chiaravalle students collaborating and cooperating at MMUN 2025, supporting one another and finding their voices around big topics! 
#mmun2025",2025-02-20,0,26,0,2025.0,2.0,20.0,Thursday,8,2025-02-17,2025-02-01
Enfield_Montessori,It’s a busy time of year.,2025-02-18,0,8,0,2025.0,2.0,18.0,Tuesday,8,2025-02-17,2025-02-01
Enfield_Montessori,"A little art, a little physics, and so much fun! Origami frog races.",2025-02-07,0,7,0,2025.0,2.0,7.0,Friday,6,2025-02-03,2025-02-01
Enfield_Montessori,"It’s Theatre Week at EMS & CA! 
Dress rehearsal is going well! We have lots of caterpillars just waiting for an opportunity to emerge from their cocoons! And oh my those trolls Shows are tonight at 6 p.m and tomorrow at 1p.m.",2025-02-07,1,22,1,2025.0,2.0,7.0,Friday,6,2025-02-03,2025-02-01
Enfield_Montessori,Rounding out our fun week with a celebration of Chinese New Year. Xie Xie to our wonderful parents who coordinated everything!,2025-01-31,1,19,0,2025.0,1.0,31.0,Friday,5,2025-01-27,2025-01-01
Enfield_Montessori,Shout out to these Upper Elementary students who thought that we should learn line dancing on Western Wednesday!,2025-01-29,1,18,0,2025.0,1.0,29.0,Wednesday,5,2025-01-27,2025-01-01
Enfield_Montessori,Thanks for an amazing bake sale Chiaravalle Academy!,2025-01-29,0,5,0,2025.0,1.0,29.0,Wednesday,5,2025-01-27,2025-01-01
Enfield_Montessori,"Western Wednesday was a big hit with everyone! 
#catholicschoolsweek",2025-01-29,0,21,1,2025.0,1.0,29.0,Wednesday,5,2025-01-27,2025-01-01
Enfield_Montessori,Today we celebrate Travel Tuesday and now we all have such a wonderful list of places to visit. Upper Elementary also snuck in some very fun art & science presentations!,2025-01-28,0,17,0,2025.0,1.0,28.0,Tuesday,5,2025-01-27,2025-01-01
Enfield_Montessori,"Mismatched Monday…. What a sight! 
Happy Catholic Schools Week 2025!",2025-01-27,0,18,0,2025.0,1.0,27.0,Monday,5,2025-01-27,2025-01-01
Enfield_Montessori,Looking forward to theatre week next week !,2025-01-27,0,2,1,2025.0,1.0,27.0,Monday,5,2025-01-27,2025-01-01
Enfield_Montessori,"Happy Friday! 
The sunflowers learned about symmetry and color today! So much fun!",2025-01-24,0,16,0,2025.0,1.0,24.0,Friday,4,2025-01-20,2025-01-01
Enfield_Montessori,Some snippets of Christmas spirit from today in the Chapel. Thank you to our Felician Sisters for sharing their beautiful space and for singing along with us. Merry Christmas!,2024-12-19,0,26,0,2024.0,12.0,19.0,Thursday,51,2024-12-16,2024-12-01
Enfield_Montessori,Chiaravalle Academy put together an amazing selection of goodies for a bake sale today!,2024-12-04,0,21,0,2024.0,12.0,4.0,Wednesday,49,2024-12-02,2024-12-01
Enfield_Montessori,Truth!,2024-12-03,1,20,1,2024.0,12.0,3.0,Tuesday,49,2024-12-02,2024-12-01
Hilltop_Academy,"t's National School Choice Week, January 6 - February 1!!  Have you wondered about what choices you have for your child ? Join us for a free virtual information session on either 1/29 @ 12pm or 1/30 @ 7pm where we'll cover all of your choices, next steps, and some helpful resources. Sign up today by going to https://go.hilltopheroes.org/virtual-session",2025-01-26,0,0,1,2025.0,1.0,26.0,Sunday,4,2025-01-20,2025-01-01
Hilltop_Academy,"So grateful for another Hilltop Hero making a difference! Thank you, Michael Bongiorni! 
Learn more about how you can support our mission too by going to https://hilltopheroes.org or 860-544-2225",2024-06-12,0,1,1,2024.0,6.0,12.0,Wednesday,24,2024-06-10,2024-06-01
Hilltop_Academy,"Hilltop Academy, offering a personalized approach that allows each learner to shine! Visit us at https://hilltopheroes.org to learn more.
#personalizedlearning #hilltopheroes #Hilltopacademy #studentagency #learningcanbefun #spiritmindbody #EducationRevolution #learningthroughplay #natureisourclassroom #everyonematters",2024-06-10,0,3,13,2024.0,6.0,10.0,Monday,24,2024-06-10,2024-06-01
Hilltop_Academy,"...and I would argue, ""seeing"" them and giving attention helps them grow their inner hero that's waiting to unfold. This is how we help them develop confidence  on their individual journey to discovering  and following a life of purpose . 
Learn about Hilltop Academy's mission to see, hear, and understand each learner, honoring the hero that resides in each ONE by going to https://hilltopheroes.org
#personalizedlearning #hilltopheroes #Hilltopacademy #independentschool #StudentVoice #learningcanbefun",2024-06-05,0,1,4,2024.0,6.0,5.0,Wednesday,23,2024-06-03,2024-06-01
Hilltop_Academy,"Why connect young people with nature ? Over the years, the amount of time they are out in nature has been shrinking. So what? The impact is on mental and social health, attention, engagement, curiosity, creativity, learning, growing, connecting, and caring for the natural environment . Check out Richard Louv's book, ""Last Child in the Woods"", to learn more.
Hilltop Hallmark: Using nature as our classroom 
You can learn more about all of our hallmarks by visiting us: https://hilltopheroes.org
#natureisourclassroom #hilltopheroes #Hilltopacademy #spiritmindbody #independentschool #individualizedlearning #StudentVoice",2024-06-03,4,6,3,2024.0,6.0,3.0,Monday,23,2024-06-03,2024-06-01
Hilltop_Academy,"I  that someone tagged me with the post below, totally connecting this with Hilltop Academy.We are on a mission to help learners unearth and follow their interests, passions, talents, and gifts, supporting their journeyto a life of purpose. You can learn more by visiting us at www.hilltopheroes.org or 860-544-2225.
#individualizedlearning #natureisourclassroom #StudentVoice #hilltopheroes #Hilltopacademy",2024-05-28,0,11,4,2024.0,5.0,28.0,Tuesday,22,2024-05-27,2024-05-01
Hilltop_Academy,"Another Hilltop Hero we are so grateful for! Thank you KJ LaDunphy for your big heart!!  Your donation makes a difference! 
Learn more about how you too can support our cause by going to www.hilltopheroes.org or  860-544-2225",2024-05-09,1,2,1,2024.0,5.0,9.0,Thursday,19,2024-05-06,2024-05-01
Hilltop_Academy,"Our Hilltop Hero Community continues to grow! Thank you Vilenti Tulloch and Yeselie Tulloch ! 
Your donation makes a difference!
Learn more about how you can support our cause by going to www.hilltopheroes.org or call  860-544-2225.",2024-05-07,0,0,5,2024.0,5.0,7.0,Tuesday,19,2024-05-06,2024-05-01
Hilltop_Academy,"A little more than a month ago, I shared a post introducing myself and Hilltop Academy , which is a new, independent, nonprofit, K-12 school, here in northern CT. Since then, I have had so much fun meeting so many new families, hearing incredible heartfelt stories , and receiving amazing kindness and support !! 
We are enrolling students in grades 3-7 for the 2024-2025 school year.
If you've been looking for something different for your child, we'd love to tell you all about what sets us apart. Visit us at https://hilltopheroes.org or call us 860-544-2225 to schedule an information session. 
What's the image? Just one of the regulars we see on our walks on the Windsor Locks Canal! One of my most favorite places to walk. Cannot wait for a field trip here!!  (a few of the other regulars )",2024-05-06,2,7,9,2024.0,5.0,6.0,Monday,19,2024-05-06,2024-05-01
Hilltop_Academy,"How fortunate are we to be celebrating yet another Hilltop Hero! Julissa Arce  thank you for your donation, love, and support!!
Learn how you too can help support our cause or join our growing community by going to https://hilltopheroes.org or call 860-544-2225.
#hilltopheroes #alternativeeducation #EducationRevolution #individualizedlearning #independentschool",2024-04-30,0,4,3,2024.0,4.0,30.0,Tuesday,18,2024-04-29,2024-04-01
Hilltop_Academy,Growing our community of #hilltopheroes !!,2024-04-28,0,0,0,2024.0,4.0,28.0,Sunday,17,2024-04-22,2024-04-01
Hilltop_Academy,"So grateful for continued love and support! Gwendolyn Levine   Want to learn how you can support our mission too or become a part of Hilltop Academy? Visit us at www.hilltopheroes.org or call us at 860-544-2225.
#hilltopheroes #hilltopacademy #alternativeeducation #independentschool #learningcanbefun #individualizedlearning #educationrevolution #ReImaginingEducation",2024-04-23,0,4,1,2024.0,4.0,23.0,Tuesday,17,2024-04-22,2024-04-01
Hilltop_Academy,"Imagine a school...
that puts adventure, fun, and joy back into learning and is affordable and accessible. 
If your child is entering grades 3-7 and lives in Western MA or Northern CT, we are the school you’re looking for!
Hilltop Academy is a new, independent, nonprofit school, offering an educational experience that is different from traditional school programs.
We know the traditional approach is not the best fit for every child. So we’ve tailored a school experience that allows each student to be successful in their unique way of learning. 
 Learn more about us and how you can participate in our school by visiting us online!
https://hilltopheroes.org/hallmarks
Thank you for the continued love and support ! We'd love your help spreading the word by sharing!",2024-04-12,0,0,4,2024.0,4.0,12.0,Friday,15,2024-04-08,2024-04-01
Hilltop_Academy,"Have you been searching for a different school experience for your child that puts adventure, fun, and joy back into learning and is affordable and accessible? Do you have a child going into grades 3-7? If so, and you live in the Western Massachusetts or Northern Connecticut area, we are the school you’ve been looking for! 
Hilltop Academy is a new, independent, nonprofit school, offering an educational experience that is different than traditional school programs. 
Want to learn why we are different? How we are different? What makes us different? 
Schedule a personal informational session today: Go to www.hilltopheroes.org or call (860)544-2225
So grateful for your support- share, follow, like!! Thank you so much!!  
#hilltopacademy #hilltopheroes #alternativeeducation #individualizedlearning #learningcanbefun #independentschool #reimaginingeducation",2024-04-10,0,4,4,2024.0,4.0,10.0,Wednesday,15,2024-04-08,2024-04-01
Hilltop_Academy,"Hi! My name is Gina Martin-Ryan, founder and director of Hilltop Academy. Like last week, I am sharing this post to introduce myself and share about our school. Last week's post generated incredible love, support, and interest and our team is so grateful! It has been amazing meeting so many new people!! Thank you so much for every like, share, and kind word 
What is Hilltop Academy?
We are a new, independent, nonprofit school, opening September 2024, in northern CT. We are enrolling students in grades 3-7 for our first year, expanding with an additional grade each subsequent year. We are open to families from Hartford to Springfield and all the towns in between.
Why Hilltop Academy?
We offer a school program that is different, knowing a conventional approach is not the best fit for every child. We are aiming to broaden access and opportunity for as many families as possible.
What makes Hilltop Academy different?
We offer a holistic, personalized, high-quality education. Our programming is experiential, project-based, interdisciplinary, and done in ways that are more natural for how children learn. We encourage creativity, inquiry, curiosity, play, and exploration. Class sizes are small, creating a nurturing, highly engaging, and academically rich environment. We use more authentic means for teaching, assessment, and learning. Students exercise their voice and choice, participate in community service, and conservation efforts. As a school, we are deeply rooted in connection with our families and our community.
All pathways students are interested in pursuing are honored, whether it's one for college, service, trade, or immediate workforce entry. We ensure every child is prepared with the skills and knowledge they need for today's world to be happy, healthy, independent, and lead a life of purpose.
Interested in learning more about our programming? Opportunities for involvement? How can you support our cause? We are happy to share! Schedule a personal information session today: Go to www.hilltopheroes.org or call 860-544-2225.
Please continue to help us get the word out- share with your friends and family!",2024-04-07,7,35,49,2024.0,4.0,7.0,Sunday,14,2024-04-01,2024-04-01
Hilltop_Academy,Do any of you get curious about abandoned structures? I always do. I want to know the story. We came across this one on our walk on East Granby’s rail to trail. Curiosity satisfied when we spotted the sign! Had no idea!! Grateful for the one responsible for sharing it!!,2024-03-24,0,4,0,2024.0,3.0,24.0,Sunday,12,2024-03-18,2024-03-01
Hilltop_Academy,"So… I did that thing that you should never do—placed my phone on the roof of my car for second and had the thought, watch me forget it there. Sure enough, forgot it.  at some point, my phone flew off the roof, which launched the crash notification—police were notified as were all my emergency contacts. We circled back to where we had driven, searched and searched and could not find my phone even with with the pinpoint location being shown.   No luck! A little while later…
Pictured with me is Tom. He found my phone while riding his bike and got my phone back to me!! I so appreciate you, Tom!! Thank you for going out of your way when you could have chosen differently!!! You are proof that good people do exist!",2024-03-17,0,4,0,2024.0,3.0,17.0,Sunday,11,2024-03-11,2024-03-01
Hilltop_Academy,"This!!  Imagine if mindset and all of the durable skills like grit that fall under it were standards all schools committed to growing, developing, and measuring!! Imagine grit being a priority skill!!
https://www.facebook.com/share/r/vVjj2YenFhszLvLr/?mibextid=UalRPS",2024-03-08,0,6,3,2024.0,3.0,8.0,Friday,10,2024-03-04,2024-03-01
Hilltop_Academy,"The love and support keep coming!   So incredibly grateful!! Every donation matters, big or small, helping us move one step closer to our vision and mission. 
We need your support too!! Want to learn how? Visit us at www.hilltopheroes.org
#hilltopheroes #hilltopacademy #alternativeeducation #independentschool #learningcanbefun #individualizedlearning #educationrevolution #ReImaginingEducation #StudentVoice",2024-02-29,0,4,3,2024.0,2.0,29.0,Thursday,9,2024-02-26,2024-02-01
Hilltop_Academy,Love this! This is the way school should be! Honoring every single child!,2024-02-26,0,4,0,2024.0,2.0,26.0,Monday,9,2024-02-26,2024-02-01
Hilltop_Academy,"So grateful for continued love and support!  Want to learn how you can support our mission too? Visit us at www.hilltopheroes.org
 #hilltopheroes #hilltopacademy #alternativeeducation #independentschool #learningcanbefun #individualizedlearning #educationrevolution #ReImaginingEducation",2024-02-19,0,2,1,2024.0,2.0,19.0,Monday,8,2024-02-19,2024-02-01
Hilltop_Academy,"Looking forward to seeing you there!
 #hilltopheroes #alternativeeducation #learningcanbefun #individualizedlearning #independentschool #hilltopacademy #ReImaginingEducation",2024-02-18,0,0,1,2024.0,2.0,18.0,Sunday,7,2024-02-12,2024-02-01
Hilltop_Academy,"At Hilltop Academy, we call it unearthing the inner hero—there is one in every single child!! Want to learn more? Visit us at www.hilltopheroes.org 
#alternativeeducation #independentschool #individualizedlearning #hilltopacademy #spiritmindbody #learningcanbefun #hilltopheroes #InnovativeEducation",2024-02-18,0,4,2,2024.0,2.0,18.0,Sunday,7,2024-02-12,2024-02-01
Hilltop_Academy,"Grateful for the love and support!!   Want to learn how you can support our mission too? Go to www.hilltopheroes.org
#hilltopheroes #independentschool #educationrevolution #spiritmindbody #individualizedlearning #alternativeeducation #natureisourclassroom #learningcanbefun #InnovativeEducation #hilltopacademy",2024-02-14,0,4,1,2024.0,2.0,14.0,Wednesday,7,2024-02-12,2024-02-01
Hilltop_Academy,"Want to learn more or have questions? Connect with us at www.hilltopheroes.org
#alternativeeducation #individualizedlearning #ExperientialLearning #natureisourclassroom #EducationRevolution #educationinnovation",2024-02-12,0,4,19,2024.0,2.0,12.0,Monday,7,2024-02-12,2024-02-01
Hilltop_Academy,"Want to learn more about what this looks like at Hilltop Academy? Reach out. We're happy to share! Visit us at www.hilltopheroes.org 
#individualizedlearning #independentschool #spiritmindbody #hilltopacademy #alternativeeducation #meetingkidswheretheyareat #honoringtheheroeineverychild",2024-01-30,0,2,1,2024.0,1.0,30.0,Tuesday,5,2024-01-29,2024-01-01
Hilltop_Academy,Honoring each individual. www.hilltopheroes.org,2024-01-28,0,9,1,2024.0,1.0,28.0,Sunday,4,2024-01-22,2024-01-01
Hilltop_Academy,Encouraging our kids to be kids! www.hilltopheroes.org,2024-01-26,0,6,0,2024.0,1.0,26.0,Friday,4,2024-01-22,2024-01-01
Hilltop_Academy,Every student deserves their own individualized plan. www.hilltopheroes.org,2024-01-25,0,5,1,2024.0,1.0,25.0,Thursday,4,2024-01-22,2024-01-01
Hilltop_Academy,Our first of these events is almost filled! So excited to reconnect!! Looking forward to seeing you all soon!,2024-01-06,0,4,0,2024.0,1.0,6.0,Saturday,1,2024-01-01,2024-01-01
Hilltop_Academy,Here’s the link: https://www.signupgenius.com/.../10C0B4CAAA922A4FBC70...,2024-01-02,0,1,5,2024.0,1.0,2.0,Tuesday,1,2024-01-01,2024-01-01
Hilltop_Academy,"So much gratitude for all who have shared love, support, and interest in Hilltop Academy! We are excited for all that is to come in 2024!! Wishing you and yours the happiest ever!",2024-12-31,0,2,2,2024.0,12.0,31.0,Tuesday,1,2024-12-30,2024-12-01
Hilltop_Academy,"Wishing everyone peace, happiness, and joy from your friends at Hilltop Academy!",2023-12-25,0,2,1,2023.0,12.0,25.0,Monday,52,2023-12-25,2023-12-01
Hilltop_Academy,"Thank you Asher Family! 
Interested in learning more about Hilltop Academy? Visit us at www.hilltopheroes.org
#changingthelandscapeofeducation #holisticeducation #bethechange #openingaccessandopportunity #natureisourclassroom #hilltopheroes",2023-12-23,0,4,1,2023.0,12.0,23.0,Saturday,51,2023-12-18,2023-12-01
Hilltop_Academy,Thrivepoint Financial we are so grateful for your support!!,2023-12-22,1,6,1,2023.0,12.0,22.0,Friday,51,2023-12-18,2023-12-01
Hilltop_Academy,"Grateful for you, Carol Ryan!",2023-12-10,1,2,1,2023.0,12.0,10.0,Sunday,49,2023-12-04,2023-12-01
Hilltop_Academy,Hmmm…Think it’s time for change!,2023-11-21,2,13,0,2023.0,11.0,21.0,Tuesday,47,2023-11-20,2023-11-01
Hilltop_Academy,Beginning here with an enormous thank you to all of you who shared the love!,2023-11-20,0,2,1,2023.0,11.0,20.0,Monday,47,2023-11-20,2023-11-01
Hilltop_Academy,Isn't it time for a change!,2023-11-20,0,3,0,2023.0,11.0,20.0,Monday,47,2023-11-20,2023-11-01
Hilltop_Academy,"Our team is so proud and thrilled to share our very exciting news that our school has been formally recognized as 501(C)3 organization and we are officially launching our independent, K-12 school, Hilltop Academy!! The vision and mission for our school has grown from the inspiration and motivation we gained from the countless observations, experiences, and conversations we've had with many of you--our friends, colleagues, families, students, community members, and other school leaders who know that the time for a change in the education system is now. We have been gearing up for this and are ready to go! We would love for you to join us on this journey by following, connecting, and/or reaching out!",2023-11-20,5,11,0,2023.0,11.0,20.0,Monday,47,2023-11-20,2023-11-01
Magnet_Batchelder,Ms. Garcia matching with Dylan #mmbgrowingandglowing #wearehps,2024-06-17,0,15,0,2024.0,6.0,17.0,Monday,25,2024-06-17,2024-06-01
Magnet_Batchelder,"Reading makes you glow, Oh the places you will go!  Reading around the world #mmbgrowingandglowing #wearehps #drseuss",2024-06-17,0,4,0,2024.0,6.0,17.0,Monday,25,2024-06-17,2024-06-01
Magnet_Batchelder,Ms. Wienners Class admiring their figurative language bulletin board  #mmbgrowingandglowing #wearehps,2024-06-17,1,2,0,2024.0,6.0,17.0,Monday,25,2024-06-17,2024-06-01
Magnet_Batchelder,Multicultural Day!  #mmbgrowingandglowing #wearehps #multicultural,2024-06-17,0,4,0,2024.0,6.0,17.0,Monday,25,2024-06-17,2024-06-01
Magnet_Batchelder,Ms. Kelsey’s Mighty Bunch- Social Learning Board Games #mmbgrowingandglowing #wearehps #socialemotionallearning,2024-06-17,0,1,0,2024.0,6.0,17.0,Monday,25,2024-06-17,2024-06-01
Magnet_Batchelder,Ms. Tracy working hard with our soon to be 1st Graders  #mmbgrowingandglowing #wearehps,2024-06-17,1,16,0,2024.0,6.0,17.0,Monday,25,2024-06-17,2024-06-01
Magnet_Batchelder,Ms. Burgos 4 year olds working on Math #mmbgrowingandglowing #wearehps #montessori,2024-06-17,0,5,0,2024.0,6.0,17.0,Monday,25,2024-06-17,2024-06-01
Magnet_Batchelder,Our Primary students showing off their skills #mmbgrowingandglowing #wearehps,2024-06-17,0,4,0,2024.0,6.0,17.0,Monday,25,2024-06-17,2024-06-01
Magnet_Batchelder,Earth Day 2024 #mmbgrowingandglowing #wearehps #EarthDay,2024-06-17,0,5,0,2024.0,6.0,17.0,Monday,25,2024-06-17,2024-06-01
Magnet_Batchelder,Baking club  #mmbgrowingandglowing #wearehps,2024-06-17,0,12,0,2024.0,6.0,17.0,Monday,25,2024-06-17,2024-06-01
Magnet_Batchelder,Auer Farms was a blast! 4-H Education Center at Auerfarm #mmbgrowingandglowing #wearehps,2024-05-22,1,11,2,2024.0,5.0,22.0,Wednesday,21,2024-05-20,2024-05-01
Magnet_Batchelder,Tie-Dye day was TOTALLY AWESOME #tiedyefashion #mmbgrowingandglowing #wearehps,2024-05-22,0,9,0,2024.0,5.0,22.0,Wednesday,21,2024-05-20,2024-05-01
Magnet_Batchelder,#Multiculturalday #wearehps #mmbgrowingandglowing,2024-05-22,0,21,2,2024.0,5.0,22.0,Wednesday,21,2024-05-20,2024-05-01
Magnet_Batchelder,"What did one hat say to the other?
“Stay here! I’m going on ahead.” - 
Happy hat and sock day!  #mmbgrowingandglowing #wearehps #hatandsockday",2024-05-13,0,12,0,2024.0,5.0,13.0,Monday,20,2024-05-13,2024-05-01
Magnet_Batchelder,"You cannot get through a single day without having an impact on the world around you. What you do makes a difference and you have to decide what kind of a difference you want to make.”
—Jane Goodall 
Making everyday Earth Day! 
#EarthDay2024 #earthdayeveryday #wearehps #mmbgrowingandglowing",2024-04-23,0,25,0,2024.0,4.0,23.0,Tuesday,17,2024-04-22,2024-04-01
Magnet_Batchelder,Today is Earth Day!  We can’t wait to show you what we’ve been working on. #mmbgrowingandglowing #wearehps,2024-04-22,0,3,1,2024.0,4.0,22.0,Monday,17,2024-04-22,2024-04-01
Magnet_Batchelder,When 4-H Education Center at Auerfarm   comes to visit our primary classes and brings a friend so we can meet him #wearehps #mmbgrowingandglowing,2024-04-19,1,16,0,2024.0,4.0,19.0,Friday,16,2024-04-15,2024-04-01
Magnet_Batchelder,Ms. Martins class prepping for Earth Day ARE YOU READY?  #mmbgrowingandglowing #wearehps,2024-04-17,0,7,0,2024.0,4.0,17.0,Wednesday,16,2024-04-15,2024-04-01
Magnet_Batchelder,Ms. Kelsey’s Afterschool SEL Mighty Bunch working on their own board game #wearehps #mmbgrowingandglowing,2024-04-17,0,6,0,2024.0,4.0,17.0,Wednesday,16,2024-04-15,2024-04-01
Magnet_Batchelder,"Confidence level on 100, but our hair is on another level! CRAZY HAIR DAYYYYY coming in strong and creative #wearehps #mmbgrowingandglowing",2024-04-17,1,20,2,2024.0,4.0,17.0,Wednesday,16,2024-04-15,2024-04-01
Magnet_Batchelder,"What is Ms. Yessi and Za’myrah whispering about? Maybe it’s about a🐸! Shoutout to paraprofessional Ms. Yessi for 🗣️teaching her students a Spanish nursery rhyme🎶  #wearehps #mmbgrowingandglowing See less
Montessori Magnet at Batchelder · Original audio
Montessori Magnet at Batchelder · Original audio
Montessori Magnet at Batchelder · Original audio",2024-04-17,8,42,1,2024.0,4.0,17.0,Wednesday,16,2024-04-15,2024-04-01
Magnet_Batchelder,"Perfect Attendance acknowledgment! Almost half of our Upper Elementary students had perfect attendance for the month of February!  We’re striving on increasing our attendance 
Keep up the great work #mmbgrowingandglowing #wearehps #ATTENDANCE #acknowledgement",2024-03-20,0,19,0,2024.0,3.0,20.0,Wednesday,12,2024-03-18,2024-03-01
Magnet_Batchelder,&     #mmbgrowingandglowing #wearehps,2024-03-20,0,12,0,2024.0,3.0,20.0,Wednesday,12,2024-03-18,2024-03-01
Magnet_Batchelder,"Ms. Alyssa and Ms. Cleo’s bakers for afterschool. 
Our Lower Elementary students making rice crispy treats and no-bake chocolate pudding cups! 
Attached to this post are the recipes for both desserts, as well as the math to understand the importance of measurements when baking!
#mmbgrowingandglowing #wearehps #studentbakers #bakers #fypシ",2024-03-19,0,10,0,2024.0,3.0,19.0,Tuesday,12,2024-03-18,2024-03-01
Magnet_Batchelder,Our readers at work #mmbgrowingandglowing #wearehps #readers,2024-03-18,0,9,0,2024.0,3.0,18.0,Monday,12,2024-03-18,2024-03-01
Magnet_Batchelder,When our staff go above and beyond to make sure you get your favorite smencil (aka smelly pencils) scent!  #mmbgrowingandglowing #wearehps #smencils,2024-03-18,0,7,1,2024.0,3.0,18.0,Monday,12,2024-03-18,2024-03-01
Magnet_Batchelder,When Upper Elementary students get certificates for perfect attendance for the month of February!  #wearehps #mmbgrowingandglowing,2024-03-14,0,11,0,2024.0,3.0,14.0,Thursday,11,2024-03-11,2024-03-01
